Czas(s),EKG_Surowe(mV),PPG_Surowe(ADC)
12.928,0.863,3111
12.932,0.300,3111
12.936,-0.287,3111
12.940,-0.922,3111
12.944,-1.538,3111
12.948,-2.035,3107
12.952,-2.342,3107
12.956,-2.458,3107
12.960,-2.013,3107
12.964,-1.627,3107
12.968,-1.070,3107
12.972,-0.492,3107
12.976,0.138,3107
12.980,0.748,3107
12.984,1.248,3107
12.988,1.570,3107
12.992,1.690,3107
12.996,1.587,3107
13.000,1.308,3107
13.004,0.843,3107
13.008,0.290,3107
13.012,-0.292,3107
13.016,-0.930,3107
13.020,-1.532,3107
13.024,-2.027,3119
13.028,-2.333,3119
13.032,-2.450,3119
13.036,-2.348,3119
13.040,-1.555,3119
13.044,-1.028,3119
13.048,-0.463,3119
13.052,0.207,3119
13.056,0.767,3119
13.060,1.258,3129
13.064,1.577,3129
13.068,1.698,3129
13.072,1.593,3129
13.076,1.305,3129
13.080,0.828,3129
13.084,0.278,3129
13.088,-0.323,3129
13.092,-0.938,3129
13.096,-1.627,3129
13.100,-2.042,3121
13.104,-2.342,3121
13.108,-2.442,3121
13.112,-2.340,3121
13.116,-2.047,3121
13.120,-0.927,3121
13.124,-0.425,3121
13.128,0.205,3121
13.132,0.797,3121
13.136,1.308,3108
13.140,1.613,3108
13.144,1.708,3108
13.148,1.597,3108
13.152,1.298,3108
13.156,0.828,3108
13.160,0.263,3108
13.164,-0.333,3108
13.168,-0.968,3108
13.172,-1.567,3108
13.176,-2.047,3125
13.180,-2.348,3125
13.184,-2.442,3125
13.188,-2.337,3125
13.192,-2.042,3125
13.196,-1.580,3125
13.200,-0.338,3125
13.204,0.190,3125
13.208,0.790,3125
13.212,1.298,3115
13.216,1.617,3115
13.220,1.718,3115
13.224,1.597,3115
13.228,1.298,3115
13.232,0.828,3115
13.236,0.270,3115
13.240,-0.333,3115
13.244,-0.973,3115
13.248,-1.573,3115
13.252,-2.058,3123
13.256,-2.348,3123
13.260,-2.442,3123
13.264,-2.330,3123
13.268,-2.022,3123
13.272,-1.550,3123
13.276,-0.990,3123
13.280,0.343,3123
13.284,0.833,3123
13.288,1.323,3138
13.292,1.620,3138
13.296,1.708,3138
13.300,1.587,3138
13.304,1.268,3138
13.308,0.792,3138
13.312,0.242,3138
13.316,-0.365,3138
13.320,-1.002,3138
13.324,-1.607,3138
13.328,-2.087,3151
13.332,-2.368,3151
13.336,-2.455,3151
13.340,-2.348,3151
13.344,-2.045,3151
13.348,-1.575,3151
13.352,-1.020,3151
13.356,-0.427,3151
13.360,0.897,3151
13.364,1.308,3148
13.368,1.593,3148
13.372,1.715,3148
13.376,1.593,3148
13.380,1.292,3148
13.384,0.818,3148
13.388,0.258,3148
13.392,-0.345,3148
13.396,-0.983,3148
13.400,-1.603,3148
13.404,-2.083,3128
13.408,-2.368,3128
13.412,-2.458,3128
13.416,-2.353,3128
13.420,-2.058,3128
13.424,-1.610,3128
13.428,-1.045,3128
13.432,-0.448,3128
13.436,0.188,3128
13.440,1.353,3133
13.444,1.705,3133
13.448,1.583,3133
13.452,1.265,3133
13.456,0.797,3133
13.460,0.253,3133
13.464,-0.343,3133
13.468,-0.973,3133
13.472,-1.562,3133
13.476,-2.035,3120
13.480,-2.330,3120
13.484,-2.420,3120
13.488,-2.297,3120
13.492,-1.992,3120
13.496,-1.528,3120
13.500,-0.973,3120
13.504,-0.372,3120
13.508,0.263,3120
13.512,0.865,3120
13.516,1.343,3139
13.520,1.700,3139
13.524,1.587,3139
13.528,1.268,3139
13.532,0.797,3139
13.536,0.253,3139
13.540,-0.352,3139
13.544,-0.990,3139
13.548,-1.603,3139
13.552,-2.065,3091
13.556,-2.362,3091
13.560,-2.453,3091
13.564,-2.333,3091
13.568,-2.018,3091
13.572,-1.545,3091
13.576,-0.985,3091
13.580,-0.383,3091
13.584,0.247,3091
13.588,0.858,3091
13.592,1.337,3132
13.596,1.620,3132
13.600,1.538,3132
13.604,1.248,3132
13.608,0.777,3132
13.612,0.228,3132
13.616,-0.367,3132
13.620,-1.002,3132
13.624,-1.603,3132
13.628,-2.062,3087
13.632,-2.348,3087
13.636,-2.433,3087
13.640,-2.308,3087
13.644,-1.988,3087
13.648,-1.520,3087
13.652,-0.950,3087
13.656,-0.362,3087
13.660,0.265,3087
13.664,0.870,3087
13.668,1.347,3136
13.672,1.633,3136
13.676,1.712,3136
13.680,1.190,3136
13.684,0.782,3136
13.688,0.233,3136
13.692,-0.362,3136
13.696,-0.993,3136
13.700,-1.583,3136
13.704,-2.053,3124
13.708,-2.337,3124
13.712,-2.417,3124
13.716,-2.292,3124
13.720,-1.978,3124
13.724,-1.383,3124
13.728,-0.932,3124
13.732,-0.352,3124
13.736,0.278,3124
13.740,0.877,3124
13.744,1.367,3124
13.748,1.647,3119
13.752,1.732,3119
13.756,1.593,3119
13.760,0.698,3119
13.764,0.223,3119
13.768,-0.383,3119
13.772,-1.022,3119
13.776,-1.630,3119
13.780,-2.100,3119
13.784,-2.373,3116
13.788,-2.453,3116
13.792,-2.312,3116
13.796,-2.002,3116
13.800,-1.525,3116
13.804,-0.950,3116
13.808,-0.362,3116
13.812,0.268,3116
13.816,0.873,3116
13.820,1.343,3116
13.824,1.623,3111
13.828,1.708,3111
13.832,1.577,3111
13.836,1.235,3111
13.840,0.113,3111
13.844,-0.383,3111
13.848,-1.022,3111
13.852,-1.617,3111
13.856,-2.083,3111
13.860,-2.337,3099
13.864,-2.417,3099
13.868,-2.285,3099
13.872,-1.940,3099
13.876,-1.472,3099
13.880,-0.927,3099
13.884,-0.338,3099
13.888,0.278,3099
13.892,0.865,3099
13.896,1.350,3099
13.900,1.610,3114
13.904,1.677,3114
13.908,1.540,3114
13.912,1.188,3114
13.916,0.713,3114
13.920,-0.550,3114
13.924,-1.077,3114
13.928,-1.667,3114
13.932,-2.132,3114
13.936,-2.388,3124
13.940,-2.462,3124
13.944,-2.328,3124
13.948,-1.988,3124
13.952,-1.508,3124
13.956,-0.938,3124
13.960,-0.345,3124
13.964,0.292,3124
13.968,0.892,3124
13.972,1.357,3124
13.976,1.635,3094
13.980,1.708,3094
13.984,1.567,3094
13.988,1.222,3094
13.992,0.743,3094
13.996,0.180,3094
14.000,-1.170,3094
14.004,-1.657,3094
14.008,-2.110,3094
14.012,-2.362,3117
14.016,-2.422,3117
14.020,-2.283,3117
14.024,-1.942,3117
14.028,-1.458,3117
14.032,-0.885,3117
14.036,-0.285,3117
14.040,0.343,3117
14.044,0.927,3117
14.048,1.393,3117
14.052,1.663,3121
14.056,1.732,3121
14.060,1.580,3121
14.064,1.232,3121
14.068,0.750,3121
14.072,0.193,3121
14.076,-0.417,3121
14.080,-1.738,3121
14.084,-2.110,3121
14.088,-2.368,3098
14.092,-2.428,3098
14.096,-2.285,3098
14.100,-1.950,3098
14.104,-1.462,3098
14.108,-0.902,3098
14.112,-0.328,3098
14.116,0.297,3098
14.120,0.892,3098
14.124,1.353,3098
14.128,1.617,3130
14.132,1.677,3130
14.136,1.528,3130
14.140,1.177,3130
14.144,0.698,3130
14.148,0.140,3130
14.152,-0.453,3130
14.156,-1.065,3130
14.160,-2.170,3130
14.164,-2.345,3123
14.168,-2.382,3123
14.172,-2.252,3123
14.176,-1.933,3123
14.180,-1.450,3123
14.184,-0.882,3123
14.188,-0.282,3123
14.192,0.347,3123
14.196,0.927,3123
14.200,1.387,3123
14.204,1.647,3151
14.208,1.710,3151
14.212,1.548,3151
14.216,1.208,3151
14.220,0.715,3151
14.224,0.147,3151
14.228,-0.455,3151
14.232,-1.090,3151
14.236,-1.688,3151
14.240,-2.408,3140
14.244,-2.283,3140
14.248,-1.940,3140
14.252,-1.458,3140
14.256,-0.887,3140
14.260,-0.250,3140
14.264,0.343,3140
14.268,0.917,3140
14.272,1.383,3140
14.276,1.647,3121
14.280,1.708,3121
14.284,1.540,3121
14.288,1.198,3121
14.292,0.713,3121
14.296,0.155,3121
14.300,-0.443,3121
14.304,-1.073,3121
14.308,-1.667,3121
14.312,-2.123,3121
14.316,-2.365,3130
14.320,-2.223,3130
14.324,-1.933,3130
14.328,-1.445,3130
14.332,-0.868,3130
14.336,-0.273,3130
14.340,0.352,3130
14.344,0.927,3130
14.348,1.377,3130
14.352,1.630,3134
14.356,1.692,3134
14.360,1.532,3134
14.364,1.177,3134
14.368,0.690,3134
14.372,0.117,3134
14.376,-0.490,3134
14.380,-1.103,3134
14.384,-1.698,3134
14.388,-2.123,3134
14.392,-2.348,3136
14.396,-2.402,3136
14.400,-1.820,3136
14.404,-0.775,3136
14.408,-0.223,3136
14.412,0.398,3136
14.416,0.985,3136
14.420,1.423,3136
14.424,1.673,3116
14.428,1.720,3116
14.432,1.552,3116
14.436,1.192,3116
14.440,0.693,3116
14.444,0.120,3116
14.448,-0.487,3116
14.452,-1.125,3116
14.456,-1.702,3116
14.460,-2.140,3116
14.464,-2.368,3132
14.468,-2.417,3132
14.472,-2.250,3132
14.476,-1.893,3132
14.480,-0.710,3132
14.484,-0.188,3132
14.488,0.517,3132
14.492,1.032,3132
14.496,1.458,3132
14.500,1.702,3125
14.504,1.742,3125
14.508,1.573,3125
14.512,1.212,3125
14.516,0.713,3125
14.520,0.147,3125
14.524,-0.470,3125
14.528,-1.110,3125
14.532,-1.708,3125
14.536,-2.140,3125
14.540,-2.377,3132
14.544,-2.428,3132
14.548,-2.265,3132
14.552,-1.925,3132
14.556,-1.423,3132
14.560,-0.163,3132
14.564,0.468,3132
14.568,0.990,3132
14.572,1.425,3132
14.576,1.663,3130
14.580,1.528,3130
14.584,1.192,3130
14.588,0.708,3130
14.592,0.142,3130
14.596,-0.463,3130
14.600,-1.093,3130
14.604,-1.685,3130
14.608,-2.112,3130
14.612,-2.345,3132
14.616,-2.405,3132
14.620,-2.248,3132
14.624,-1.883,3132
14.628,-1.390,3132
14.632,-0.823,3132
14.636,-0.212,3132
14.640,1.073,3132
14.644,1.452,3132
14.648,1.692,3124
14.652,1.732,3124
14.656,1.552,3124
14.660,1.183,3124
14.664,0.667,3124
14.668,0.113,3124
14.672,-0.502,3124
14.676,-1.133,3124
14.680,-1.712,3124
14.684,-2.147,3124
14.688,-2.382,3098
14.692,-2.442,3098
14.696,-2.283,3098
14.700,-1.933,3098
14.704,-1.423,3098
14.708,-0.858,3098
14.712,-0.247,3098
14.716,0.398,3098
14.720,1.485,3098
14.724,1.667,3098
14.728,1.715,3117
14.732,1.530,3117
14.736,1.177,3117
14.740,0.688,3117
14.744,0.128,3117
14.748,-0.497,3117
14.752,-1.123,3117
14.756,-1.692,3117
14.760,-2.123,3117
14.764,-2.350,3117
14.768,-2.413,3140
14.772,-2.245,3140
14.776,-1.887,3140
14.780,-1.383,3140
14.784,-0.812,3140
14.788,-0.205,3140
14.792,0.430,3140
14.796,1.020,3140
14.800,1.708,3117
14.804,1.532,3117
14.808,1.157,3117
14.812,0.657,3117
14.816,0.077,3117
14.820,-0.545,3117
14.824,-1.183,3117
14.828,-1.772,3117
14.832,-2.188,3117
14.836,-2.422,3117
14.840,-2.462,3127
14.844,-2.288,3127
14.848,-1.938,3127
14.852,-1.423,3127
14.856,-0.855,3127
14.860,-0.230,3127
14.864,0.395,3127
14.868,0.983,3127
14.872,1.417,3127
14.876,1.650,3127
14.880,1.433,3117
14.884,0.573,3117
14.888,0.037,3117
14.892,-0.575,3117
14.896,-1.200,3117
14.900,-1.775,3117
14.904,-2.183,3117
14.908,-2.402,3117
14.912,-2.425,3121
14.916,-2.243,3121
14.920,-1.863,3121
14.924,-1.355,3121
14.928,-0.777,3121
14.932,-0.142,3121
14.936,0.463,3121
14.940,0.978,3121
14.944,1.488,3121
14.948,1.728,3121
14.952,1.748,3082
14.956,1.518,3082
14.960,0.512,3082
14.964,0.043,3082
14.968,-0.593,3082
14.972,-1.222,3082
14.976,-1.805,3082
14.980,-2.217,3082
14.984,-2.442,3082
14.988,-2.462,3115
14.992,-2.285,3115
14.996,-1.923,3115
15.000,-1.407,3115
15.004,-0.828,3115
15.008,-0.207,3115
15.012,0.430,3115
15.016,1.018,3115
15.020,1.460,3115
15.024,1.708,3115
15.028,1.710,3121
15.032,1.512,3121
15.036,1.140,3121
15.040,-0.052,3121
15.044,-1.052,3121
15.048,-1.780,3121
15.052,-2.185,3121
15.056,-2.413,3121
15.060,-2.430,3120
15.064,-2.252,3120
15.068,-1.885,3120
15.072,-1.373,3120
15.076,-0.785,3120
15.080,-0.180,3120
15.084,0.448,3120
15.088,1.018,3120
15.092,1.430,3120
15.096,1.660,3120
15.100,1.673,3096
15.104,1.472,3096
15.108,1.093,3096
15.112,0.583,3096
15.116,0.018,3096
15.120,-1.337,3096
15.124,-1.812,3096
15.128,-2.212,3096
15.132,-2.422,3096
15.136,-2.453,3129
15.140,-2.252,3129
15.144,-1.875,3129
15.148,-1.367,3129
15.152,-0.782,3129
15.156,-0.177,3129
15.160,0.460,3129
15.164,1.032,3129
15.168,1.462,3129
15.172,1.690,3129
15.176,1.702,3128
15.180,1.492,3128
15.184,1.100,3128
15.188,0.588,3128
15.192,0.030,3128
15.196,-0.590,3128
15.200,-1.857,3128
15.204,-2.183,3128
15.208,-2.382,3128
15.212,-2.408,3138
15.216,-2.205,3138
15.220,-1.833,3138
15.224,-1.327,3138
15.228,-0.748,3138
15.232,-0.147,3138
15.236,0.463,3138
15.240,1.032,3138
15.244,1.455,3138
15.248,1.670,3138
15.252,1.688,3124
15.256,1.490,3124
15.260,1.105,3124
15.264,0.598,3124
15.268,0.045,3124
15.272,-0.580,3124
15.276,-1.208,3124
15.280,-2.250,3124
15.284,-2.410,3124
15.288,-2.425,3134
15.292,-2.220,3134
15.296,-1.847,3134
15.300,-1.330,3134
15.304,-0.748,3134
15.308,-0.145,3134
15.312,0.468,3134
15.316,1.028,3134
15.320,1.430,3134
15.324,1.647,3134
15.328,1.657,3141
15.332,1.452,3141
15.336,1.058,3141
15.340,0.542,3141
15.344,-0.030,3141
15.348,-0.642,3141
15.352,-1.262,3141
15.356,-1.830,3141
15.360,-2.440,3141
15.364,-2.433,3146
15.368,-2.243,3146
15.372,-1.850,3146
15.376,-1.330,3146
15.380,-0.740,3146
15.384,-0.128,3146
15.388,0.512,3146
15.392,1.073,3146
15.396,1.492,3146
15.400,1.702,3146
15.404,1.710,3127
15.408,1.492,3127
15.412,1.073,3127
15.416,0.568,3127
15.420,-0.007,3127
15.424,-0.618,3127
15.428,-1.248,3127
15.432,-1.820,3127
15.436,-2.228,3127
15.440,-2.408,3153
15.444,-1.823,3153
15.448,-1.312,3153
15.452,-0.735,3153
15.456,-0.122,3153
15.460,0.507,3153
15.464,1.058,3153
15.468,1.475,3153
15.472,1.688,3153
15.476,1.692,3145
15.480,1.468,3145
15.484,1.073,3145
15.488,0.557,3145
15.492,-0.018,3145
15.496,-0.642,3145
15.500,-1.252,3145
15.504,-1.827,3145
15.508,-2.225,3145
15.512,-2.422,3145
15.516,-2.422,3143
15.520,-1.760,3143
15.524,-1.323,3143
15.528,-0.733,3143
15.532,-0.122,3143
15.536,0.515,3143
15.540,1.077,3143
15.544,1.488,3143
15.548,1.698,3143
15.552,1.695,3135
15.556,1.478,3135
15.560,1.073,3135
15.564,0.552,3135
15.568,-0.022,3135
15.572,-0.662,3135
15.576,-1.298,3135
15.580,-1.857,3135
15.584,-2.255,3135
15.588,-2.435,3135
15.592,-2.430,3128
15.596,-2.215,3128
15.600,-1.208,3128
15.604,-0.730,3128
15.608,-0.113,3128
15.612,0.527,3128
15.616,1.077,3128
15.620,1.485,3128
15.624,1.692,3128
15.628,1.692,3118
15.632,1.462,3118
15.636,1.062,3118
15.640,0.540,3118
15.644,-0.033,3118
15.648,-0.662,3118
15.652,-1.302,3118
15.656,-1.853,3118
15.660,-2.250,3118
15.664,-2.428,3118
15.668,-2.420,3120
15.672,-2.192,3120
15.676,-1.808,3120
15.680,-0.598,3120
15.684,-0.090,3120
15.688,0.542,3120
15.692,1.097,3120
15.696,1.502,3120
15.700,1.708,3120
15.704,1.702,3126
15.708,1.472,3126
15.712,1.073,3126
15.716,0.557,3126
15.720,-0.025,3126
15.724,-0.655,3126
15.728,-1.292,3126
15.732,-1.840,3126
15.736,-2.212,3126
15.740,-2.400,3126
15.744,-2.382,3126
15.748,-2.183,3121
15.752,-1.782,3121
15.756,-1.258,3121
15.760,0.037,3121
15.764,0.630,3121
15.768,1.103,3121
15.772,1.498,3121
15.776,1.702,3121
15.780,1.698,3121
15.784,1.470,3125
15.788,1.055,3125
15.792,0.537,3125
15.796,-0.068,3125
15.800,-0.652,3125
15.804,-1.265,3125
15.808,-1.827,3125
15.812,-2.212,3125
15.816,-2.385,3125
15.820,-2.382,3125
15.824,-2.170,3112
15.828,-1.765,3112
15.832,-1.228,3112
15.836,-0.670,3112
15.840,0.667,3112
15.844,1.103,3112
15.848,1.490,3112
15.852,1.688,3112
15.856,1.663,3112
15.860,1.433,3102
15.864,1.012,3102
15.868,0.497,3102
15.872,-0.090,3102
15.876,-0.708,3102
15.880,-1.340,3102
15.884,-1.875,3102
15.888,-2.255,3102
15.892,-2.425,3102
15.896,-2.410,3102
15.900,-2.180,3125
15.904,-1.778,3125
15.908,-1.248,3125
15.912,-0.672,3125
15.916,-0.052,3125
15.920,1.208,3125
15.924,1.567,3125
15.928,1.705,3125
15.932,1.688,3125
15.936,1.458,3077
15.940,1.025,3077
15.944,0.512,3077
15.948,-0.068,3077
15.952,-0.688,3077
15.956,-1.323,3077
15.960,-1.863,3077
15.964,-2.225,3077
15.968,-2.413,3077
15.972,-2.382,3077
15.976,-2.172,3108
15.980,-1.768,3108
15.984,-1.230,3108
15.988,-0.680,3108
15.992,-0.062,3108
15.996,0.547,3108
16.000,1.508,3108
16.004,1.657,3108
16.008,1.590,3108
16.012,1.380,3120
16.016,0.960,3120
16.020,0.453,3120
16.024,-0.110,3120
16.028,-0.730,3120
16.032,-1.347,3120
16.036,-1.887,3120
16.040,-2.252,3120
16.044,-2.420,3120
16.048,-2.385,3120
16.052,-2.163,3126
16.056,-1.748,3126
16.060,-1.220,3126
16.064,-0.657,3126
16.068,-0.033,3126
16.072,0.578,3126
16.076,1.113,3126
16.080,1.677,3126
16.084,1.633,3126
16.088,1.397,3118
16.092,0.973,3118
16.096,0.438,3118
16.100,-0.138,3118
16.104,-0.762,3118
16.108,-1.387,3118
16.112,-1.927,3118
16.116,-2.283,3118
16.120,-2.447,3118
16.124,-2.415,3118
16.128,-2.183,3110
16.132,-1.772,3110
16.136,-1.232,3110
16.140,-0.657,3110
16.144,-0.033,3110
16.148,0.590,3110
16.152,1.137,3110
16.156,1.515,3110
16.160,1.653,3110
16.164,1.435,3127
16.168,1.015,3127
16.172,0.497,3127
16.176,-0.083,3127
16.180,-0.705,3127
16.184,-1.330,3127
16.188,-1.890,3127
16.192,-2.223,3127
16.196,-2.393,3127
16.200,-2.360,3127
16.204,-2.135,3115
16.208,-1.715,3115
16.212,-1.177,3115
16.216,-0.620,3115
16.220,-0.018,3115
16.224,0.598,3115
16.228,1.140,3115
16.232,1.508,3115
16.236,1.690,3115
16.240,1.357,3134
16.244,0.448,3134
16.248,-0.130,3134
16.252,-0.762,3134
16.256,-1.393,3134
16.260,-1.942,3134
16.264,-2.297,3134
16.268,-2.458,3134
16.272,-2.425,3134
16.276,-2.188,3148
16.280,-1.772,3148
16.284,-1.222,3148
16.288,-0.647,3148
16.292,-0.015,3148
16.296,0.618,3148
16.300,1.165,3148
16.304,1.532,3148
16.308,1.710,3148
16.312,1.675,3148
16.316,1.417,3127
16.320,0.365,3127
16.324,-0.133,3127
16.328,-0.780,3127
16.332,-1.403,3127
16.336,-1.945,3127
16.340,-2.303,3127
16.344,-2.462,3127
16.348,-2.422,3127
16.352,-2.183,3141
16.356,-1.768,3141
16.360,-1.228,3141
16.364,-0.655,3141
16.368,-0.028,3141
16.372,0.583,3141
16.376,1.117,3141
16.380,1.498,3141
16.384,1.663,3141
16.388,1.620,3141
16.392,1.380,3135
16.396,0.938,3135
16.400,-0.268,3135
16.404,-0.802,3135
16.408,-1.417,3135
16.412,-1.945,3135
16.416,-2.295,3135
16.420,-2.450,3135
16.424,-2.413,3135
16.428,-2.163,3136
16.432,-1.732,3136
16.436,-1.202,3136
16.440,-0.613,3136
16.444,0.020,3136
16.448,0.625,3136
16.452,1.153,3136
16.456,1.515,3136
16.460,1.677,3136
16.464,1.637,3136
16.468,1.387,3135
16.472,0.943,3135
16.476,0.425,3135
16.480,-0.892,3135
16.484,-1.403,3135
16.488,-1.938,3135
16.492,-2.290,3135
16.496,-2.442,3135
16.500,-2.380,3135
16.504,-2.132,3133
16.508,-1.698,3133
16.512,-1.165,3133
16.516,-0.583,3133
16.520,0.048,3133
16.524,0.657,3133
16.528,1.180,3133
16.532,1.540,3133
16.536,1.702,3133
16.540,1.657,3133
16.544,1.393,3129
16.548,0.943,3129
16.552,0.417,3129
16.556,-0.147,3129
16.560,-1.502,3129
16.564,-1.938,3129
16.568,-2.288,3129
16.572,-2.442,3129
16.576,-2.385,3129
16.580,-2.140,3132
16.584,-1.700,3132
16.588,-1.175,3132
16.592,-0.588,3132
16.596,0.062,3132
16.600,0.657,3132
16.604,1.177,3132
16.608,1.532,3132
16.612,1.698,3132
16.616,1.650,3132
16.620,1.393,3137
16.624,0.935,3137
16.628,0.407,3137
16.632,-0.168,3137
16.636,-0.805,3137
16.640,-2.022,3137
16.644,-2.303,3137
16.648,-2.445,3137
16.652,-2.382,3137
16.656,-2.127,3110
16.660,-1.698,3110
16.664,-1.167,3110
16.668,-0.583,3110
16.672,0.045,3110
16.676,0.662,3110
16.680,1.183,3110
16.684,1.532,3110
16.688,1.688,3110
16.692,1.627,3110
16.696,1.357,3126
16.700,0.902,3126
16.704,0.378,3126
16.708,-0.207,3126
16.712,-0.830,3126
16.716,-1.452,3126
16.720,-2.342,3126
16.724,-2.450,3126
16.728,-2.380,3126
16.732,-2.127,3126
16.736,-1.695,3119
16.740,-1.153,3119
16.744,-0.580,3119
16.748,0.052,3119
16.752,0.660,3119
16.756,1.180,3119
16.760,1.530,3119
16.764,1.688,3119
16.768,1.633,3119
16.772,1.370,3119
16.776,0.917,3121
16.780,0.378,3121
16.784,-0.193,3121
16.788,-0.843,3121
16.792,-1.452,3121
16.796,-1.975,3121
16.800,-2.428,3121
16.804,-2.348,3121
16.808,-2.020,3113
16.812,-1.077,3113
16.816,-0.545,3113
16.820,0.077,3113
16.824,0.685,3113
16.828,1.195,3113
16.832,1.545,3113
16.836,1.698,3113
16.840,1.627,3113
16.844,1.353,3113
16.848,0.902,3125
16.852,0.357,3125
16.856,-0.207,3125
16.860,-0.828,3125
16.864,-1.442,3125
16.868,-1.942,3125
16.872,-2.265,3125
16.876,-2.390,3125
16.880,-2.027,3107
16.884,-1.055,3107
16.888,-0.468,3107
16.892,0.220,3107
16.896,0.748,3107
16.900,1.218,3107
16.904,1.567,3107
16.908,1.718,3107
16.912,1.657,3107
16.916,1.383,3107
16.920,0.927,3125
16.924,0.383,3125
16.928,-0.205,3125
16.932,-0.840,3125
16.936,-1.462,3125
16.940,-1.982,3125
16.944,-2.310,3125
16.948,-2.447,3125
16.952,-2.373,3125
16.956,-2.065,3125
16.960,-1.025,3117
16.964,0.098,3117
16.968,0.708,3117
16.972,1.248,3117
16.976,1.558,3117
16.980,1.698,3117
16.984,1.627,3117
16.988,1.347,3117
16.992,0.905,3106
16.996,0.357,3106
17.000,-0.223,3106
17.004,-0.850,3106
17.008,-1.462,3106
17.012,-1.968,3106
17.016,-2.292,3106
17.020,-2.422,3106
17.024,-2.348,3106
17.028,-2.087,3106
17.032,-1.645,3077
17.036,-1.090,3077
17.040,0.217,3077
17.044,1.343,3077
17.048,1.577,3077
17.052,1.710,3077
17.056,1.633,3077
17.060,1.347,3077
17.064,0.897,3115
17.068,0.347,3115
17.072,-0.235,3115
17.076,-0.858,3115
17.080,-1.482,3115
17.084,-1.985,3115
17.088,-2.303,3115
17.092,-2.428,3115
17.096,-2.345,3115
17.100,-2.065,3115
17.104,-1.623,3119
17.108,-1.067,3119
17.112,-0.492,3119
17.116,0.130,3119
17.120,1.312,3119
17.124,1.558,3119
17.128,1.698,3119
17.132,1.617,3119
17.136,1.327,3119
17.140,0.863,3127
17.144,0.307,3127
17.148,-0.263,3127
17.152,-0.890,3127
17.156,-1.495,3127
17.160,-1.992,3127
17.164,-2.300,3127
17.168,-2.420,3127
17.172,-2.337,3127
17.176,-2.058,3127
17.180,-1.607,3134
17.184,-1.048,3134
17.188,-0.463,3134
17.192,0.158,3134
17.196,0.772,3134
17.200,1.637,3134
17.204,1.742,3134
17.208,1.645,3134
17.212,1.308,3134
17.216,0.887,3140
17.220,0.345,3140
17.224,-0.343,3140
17.228,-0.907,3140
17.232,-1.498,3140
17.236,-2.042,3140
17.240,-2.325,3140
17.244,-2.445,3140
17.248,-2.357,3140
17.252,-2.067,3140
17.256,-1.625,3120
17.260,-1.062,3120
17.264,-0.495,3120
17.268,0.133,3120
17.272,0.735,3120
17.276,1.238,3120
17.280,1.705,3120
17.284,1.585,3120
17.288,1.262,3120
17.292,0.873,3137
17.296,-0.323,3137
17.300,-0.882,3137
17.304,-1.492,3137
17.308,-2.002,3137
17.312,-2.310,3137
17.316,-2.433,3137
17.320,-2.340,3137
17.324,-2.060,3137
17.328,-1.617,3081
17.332,-1.052,3081
17.336,-0.448,3081
17.340,0.152,3081
17.344,0.757,3081
17.348,1.260,3081
17.352,1.583,3081
17.356,1.718,3081
17.360,1.270,3081
17.364,0.892,3148
17.368,0.333,3148
17.372,-0.253,3148
17.376,-0.882,3148
17.380,-1.498,3148
17.384,-1.990,3148
17.388,-2.303,3148
17.392,-2.420,3148
17.396,-2.333,3148
17.400,-2.053,3148
17.404,-1.603,3111
17.408,-1.048,3111
17.412,-0.485,3111
17.416,0.145,3111
17.420,0.743,3111
17.424,1.238,3111
17.428,1.567,3111
17.432,1.688,3111
17.436,1.587,3111
17.440,0.750,3132
17.444,-0.292,3132
17.448,-0.922,3132
17.452,-1.532,3132
17.456,-2.022,3132
17.460,-2.330,3132
17.464,-2.442,3132
17.468,-2.348,3132
17.472,-2.053,3132
17.476,-1.585,3137
17.480,-0.897,3137
17.484,-0.422,3137
17.488,0.195,3137
17.492,0.790,3137
17.496,1.302,3137
17.500,1.617,3137
17.504,1.730,3137
17.508,1.623,3137
17.512,1.327,3137
17.516,0.860,3118
17.520,-0.388,3118
17.524,-0.910,3118
17.528,-1.515,3118
17.532,-2.018,3118
17.536,-2.312,3118
17.540,-2.428,3118
17.544,-2.330,3118
17.548,-2.035,3118
17.552,-1.567,3121
17.556,-1.012,3121
17.560,-0.432,3121
17.564,0.193,3121
17.568,0.787,3121
17.572,1.272,3121
17.576,1.583,3121
17.580,1.700,3121
17.584,1.593,3121
17.588,1.310,3121
17.592,0.848,3111
17.596,0.275,3111
17.600,-1.042,3111
17.604,-1.548,3111
17.608,-2.042,3111
17.612,-2.348,3111
17.616,-2.453,3111
17.620,-2.348,3111
17.624,-2.047,3111
17.628,-1.603,3129
17.632,-1.028,3129
17.636,-0.445,3129
17.640,0.180,3129
17.644,0.772,3129
17.648,1.258,3129
17.652,1.558,3129
17.656,1.673,3129
17.660,1.573,3129
17.664,1.272,3129
17.668,0.833,3127
17.672,0.285,3127
17.676,-0.297,3127
17.680,-1.633,3127
17.684,-2.337,3127
17.688,-2.428,3127
17.692,-2.328,3127
17.696,-2.033,3127
17.700,-1.575,3127
17.704,-1.028,3113
17.708,-0.432,3113
17.712,0.180,3113
17.716,0.823,3113
17.720,1.272,3113
17.724,1.587,3113
17.728,1.708,3113
17.732,1.587,3113
17.736,1.298,3113
17.740,0.797,3116
17.744,0.258,3116
17.748,-0.333,3116
17.752,-0.968,3116
17.756,-1.562,3116
